date,avg_price,year_month,geography,type,prices_total_volume,units_4046,units_4225,units_4770,total_bags,s_bags,l_bags,xl_bags,pcp,tavg,pdsi,phdi,zndx,pmdi,cdd,sp01,sp02,sp03,sp06,sp09,sp12,sp24,tmin,tmax
1/29/2017,1.22,1/1/2017,Seattle,organic,45744.02,636.48,10502.66,58.27,34546.61,1544.23,33002.38,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/29/2017,0.86,1/1/2017,Seattle,conventional,838930.98,114095.9,187068.73,478.51,537287.84,496669.13,40312.44,306.27,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/29/2017,1.36,1/1/2017,Syracuse,conventional,71809.68,1270.55,44228.54,101,26209.59,25395.9,813.69,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/15/2017,0.76,1/1/2017,Cincinnati/Dayton,conventional,346523.78,2939.57,125731.86,994.43,216857.92,29095.07,187759.83,3.02,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/15/2017,0.93,1/1/2017,California,conventional,6656554.36,2075029.62,2450277.12,95137.62,2036110,1910596.03,99912.91,25601.06,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/22/2017,1.2,1/1/2017,Tampa,organic,6939.71,252.11,33.77,0,6653.83,4266.66,2387.17,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/29/2017,1.46,1/1/2017,Hartford/Springfield,conventional,292710.38,4741.29,220159.57,3935.43,63874.09,62167.99,1025.61,680.49,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/8/2017,1.15,1/1/2017,Sacramento,conventional,506805.15,156654.26,276138.98,642.55,73369.36,66987.7,4336.66,2045,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/8/2017,1.95,1/1/2017,Harrisburg/Scranton,organic,7366.35,403.32,226.87,8.73,6727.43,6723.31,4.12,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/8/2017,1.26,1/1/2017,NewOrleans/Mobile,organic,5077.97,189.58,0,0,4888.39,3309.59,1578.8,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/22/2017,1.36,1/1/2017,Southeast,organic,58686.47,4163.56,12655.77,353.2,41513.94,21717.79,19796.15,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/22/2017,1,1/1/2017,Tampa,conventional,547800.42,178179.3,151852.98,116.5,217651.64,80110.89,137540.75,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/15/2017,1.06,1/1/2017,SouthCentral,organic,109017.25,22335.2,6350.11,0,80331.94,78546.46,1785.48,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/15/2017,1.85,1/1/2017,Chicago,organic,38542.5,78.31,34378.08,0,4086.11,4086.11,0,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/2/2017,1.92,1/1/2017,Baltimore/Washington,organic,13901.46,1420.47,6298.07,325.44,5857.48,5857.48,0,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/15/2017,1.3,1/1/2017,LosAngeles,organic,86845.72,13881.57,25602.56,3.12,47358.47,46301.47,1057,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/22/2017,1.59,1/1/2017,Raleigh/Greensboro,organic,10830.75,224.66,4242.03,477.69,5886.37,5420.39,465.98,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/8/2017,0.8,1/1/2017,Seattle,conventional,938061.93,106390.45,348112.17,274.97,483284.34,456141.41,26533.02,609.91,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/8/2017,0.82,1/1/2017,Cincinnati/Dayton,conventional,285027.21,4147.01,126967.13,991.09,152921.98,33746.17,118612.86,562.95,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/2/2017,0.8,1/1/2017,Denver,conventional,959368.84,138364.14,336467.73,12664.38,471872.59,310280.15,161495.22,97.22,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/15/2017,1.44,1/1/2017,TotalUS,organic,975724.28,121132.79,280287.84,8750.08,565553.57,400292.46,165261.11,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/15/2017,1.27,1/1/2017,Raleigh/Greensboro,conventional,277248.48,73384.69,111891.62,8946.58,83025.59,80590.42,2435.17,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/29/2017,1.45,1/1/2017,Louisville,organic,1469.92,0,938.08,0,531.84,193.33,338.51,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/29/2017,0.99,1/1/2017,Portland,organic,35700.1,3147.45,4138.38,1.63,28412.64,849.74,27562.9,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/22/2017,0.82,1/1/2017,West,conventional,7876147.38,2831351.41,1718065.83,113570.61,3213159.53,1984947.54,1227056.13,1155.86,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/2/2017,0.99,1/1/2017,Portland,organic,31827.5,4842.14,3008.78,0,23976.58,173.02,23803.56,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/15/2017,1.25,1/1/2017,Jacksonville,organic,4618.57,338.85,97.16,14.57,4167.99,1172.22,2995.77,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/8/2017,1.17,1/1/2017,Southeast,conventional,3512131.09,1510770.18,635042.26,5892.48,1360426.17,818150.8,540435.37,1840,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/22/2017,1.18,1/1/2017,Charlotte,conventional,247754.7,42582.24,116159.86,20382.32,68630.28,54562.88,14067.4,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/15/2017,1.16,1/1/2017,Jacksonville,conventional,191122.29,80023.35,30493.69,188.02,80417.23,27774.46,52642.77,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/22/2017,0.94,1/1/2017,Houston,organic,35076.15,8152.04,748.06,0,26176.05,26176.05,0,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/8/2017,0.99,1/1/2017,TotalUS,conventional,38049802.62,11809727.7,13856934.7,539068.39,11844071.83,9332971.74,2432259.13,78840.96,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/22/2017,1.16,1/1/2017,Roanoke,organic,7525.89,234.38,2584.95,0,4706.56,2177.11,2529.45,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/15/2017,1.06,1/1/2017,West,organic,268743.11,43816.58,41834.41,471.92,182620.2,62810,119810.2,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/15/2017,1.24,1/1/2017,Tampa,conventional,425887.79,176596.61,89720.14,152.26,159418.78,81860.82,77557.96,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/8/2017,2.15,1/1/2017,NewYork,organic,42755.8,6642.33,18205.31,338.5,17569.66,17103.64,466.02,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/29/2017,1.52,1/1/2017,NewYork,conventional,1270564.47,17844.88,816423.62,94445.56,341850.41,285574.23,51331.29,4944.89,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/15/2017,1.44,1/1/2017,Philadelphia,conventional,435740.48,16847.12,282239.77,8983.4,127670.19,118443.27,9006.12,220.8,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/29/2017,1.13,1/1/2017,Roanoke,conventional,143828.34,37601.17,50930.88,146.84,55149.45,53902.27,963.85,283.33,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/8/2017,0.9,1/1/2017,Detroit,conventional,470643.79,157160.74,76519.91,7819.3,229143.84,225725.06,3415.32,3.46,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/15/2017,1.45,1/1/2017,StLouis,organic,7588.47,1997.04,657.61,0,4933.82,1305,3628.82,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/22/2017,1.59,1/1/2017,Phoenix/Tucson,organic,10333.37,2433.61,3905.32,0,3994.44,3964.66,29.78,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/29/2017,0.93,1/1/2017,Nashville,conventional,238392.73,109656.49,20938.22,122.93,107675.09,92858.91,14816.18,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/29/2017,1.37,1/1/2017,Buffalo/Rochester,conventional,163136.7,1541.69,72000.86,111.33,89482.82,87723.55,1253.71,505.56,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/2/2017,1.4,1/1/2017,Philadelphia,conventional,321941.32,12767.25,217447.76,3090.37,88635.94,83428.92,5163.19,43.83,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/29/2017,1.26,1/1/2017,Spokane,organic,4306.29,71.23,1070.47,0,3164.59,123.23,3041.36,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/22/2017,0.91,1/1/2017,Columbus,conventional,197072.56,75919.97,47945.33,3811.68,69395.58,65666.8,3727.37,1.41,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/2/2017,1.19,1/1/2017,West,organic,189700.7,20783.06,35758.45,36.46,133122.73,33998.5,99124.23,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/22/2017,0.92,1/1/2017,GrandRapids,conventional,322366.88,1152.99,227003.5,12962.62,81247.77,72435.68,6021.3,2790.79,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/22/2017,1.39,1/1/2017,Northeast,conventional,5007356.22,206778.67,3425747.61,319052.61,1055777.33,978886.09,68710.32,8180.92,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/29/2017,0.87,1/1/2017,Indianapolis,conventional,224036.18,12914.29,93252.53,2759.02,115110.34,53542.2,61566.67,1.47,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/8/2017,1.61,1/1/2017,Roanoke,organic,5241.2,263.74,2764.44,0,2213.02,2213.02,0,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/2/2017,1.53,1/1/2017,Nashville,organic,3749.48,210.85,3088.93,0,449.7,62.22,387.48,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/22/2017,1.89,1/1/2017,NorthernNewEngland,organic,13492.85,2.54,185.06,0,13305.25,13305.25,0,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/29/2017,0.73,1/1/2017,Dallas/FtWorth,conventional,1306293.11,789341.03,172742.07,36048.34,308161.67,264359.46,43743.14,59.07,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/22/2017,1.62,1/1/2017,Atlanta,organic,7484.99,1121.56,4738.82,0,1624.61,2.79,1621.82,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/29/2017,0.97,1/1/2017,NewOrleans/Mobile,conventional,344239.35,208314.95,36546.78,316,99061.62,77868.08,15523.54,5670,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/15/2017,0.7,1/1/2017,Dallas/FtWorth,conventional,1389716.89,750093.63,313392.54,2775.58,323455.14,319826.47,3521.23,107.44,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/15/2017,1.62,1/1/2017,Raleigh/Greensboro,organic,10210.4,185.33,5492.56,523.31,4009.2,3842,167.2,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/22/2017,1.03,1/1/2017,Dallas/FtWorth,organic,29547.04,6279.44,1204.4,0,22063.2,21974.04,89.16,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/22/2017,0.94,1/1/2017,Louisville,conventional,127597.75,2407.87,66870.27,714.26,57605.35,18678.36,38926.99,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/2/2017,0.95,1/1/2017,SanFrancisco,conventional,1047175.33,260100.73,717625.67,2490.66,66958.27,60397.91,5515.08,1045.28,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/29/2017,1.47,1/1/2017,Orlando,organic,6055.75,580.6,63.11,0,5412.04,1900.01,3512.03,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/29/2017,1.43,1/1/2017,SouthCarolina,organic,9208.26,332.61,3466.84,214.77,5194.04,4009.54,1184.5,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/15/2017,1.82,1/1/2017,SanDiego,organic,11578.42,2529.2,7637.66,0,1411.56,993.41,418.15,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/8/2017,0.86,1/1/2017,West,conventional,7432376.14,2158521.28,1969740.61,130700.84,3173413.41,2194867.87,974954.56,3590.98,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/22/2017,0.88,1/1/2017,Spokane,conventional,113430.5,19006.07,38753.45,153.69,55517.29,49749.97,5680.78,86.54,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/2/2017,1.29,1/1/2017,Boston,conventional,458830.49,4119.9,371223.34,3933.72,79553.53,79339.78,213.75,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/8/2017,1.23,1/1/2017,Seattle,organic,50943.98,537.65,11503.88,6.58,38895.87,583.94,38311.93,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/2/2017,1.93,1/1/2017,Harrisburg/Scranton,organic,5456.54,255.89,189.26,6.76,5004.63,5004.63,0,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/8/2017,2.58,1/1/2017,SanFrancisco,organic,18096.56,6273,8466.99,0,3356.57,3347.06,9.51,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/29/2017,1.39,1/1/2017,Northeast,conventional,4155042.11,201045.06,2754050.67,131086.5,1068859.88,988168.37,73048.91,7642.6,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/15/2017,1.88,1/1/2017,Cincinnati/Dayton,organic,6349.77,364.39,5229.29,0,756.09,715.87,40.22,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/2/2017,0.77,1/1/2017,Louisville,conventional,110696.17,1692.13,60441.72,643.88,47918.44,12573.63,35198.14,146.67,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/29/2017,1.53,1/1/2017,Atlanta,organic,7330.86,1102.57,4181.73,0,2046.56,5.58,2040.98,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/29/2017,1.46,1/1/2017,Baltimore/Washington,conventional,781538.81,81883.91,489023.96,10828.08,199802.86,193910.98,2724.14,3167.74,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/15/2017,1.6,1/1/2017,Roanoke,organic,5398.97,194.17,3113.34,0,2091.46,2091.46,0,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/2/2017,0.83,1/1/2017,Plains,conventional,2382742.62,1462454.22,509659.58,4780.52,405848.3,387097.97,13008.21,5742.12,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/8/2017,1.4,1/1/2017,Phoenix/Tucson,organic,13244.8,3667.93,4389.06,0,5187.81,5140.05,47.76,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/15/2017,0.73,1/1/2017,Denver,organic,50686.37,18780.82,3010.21,270.75,28624.59,15918.63,12705.96,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/2/2017,0.81,1/1/2017,NewOrleans/Mobile,conventional,318672.94,175385.65,42839.67,242,100205.62,68817.75,24039.54,7348.33,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/29/2017,1.3,1/1/2017,NewOrleans/Mobile,organic,2939.28,129.28,0,0,2810,1861.27,948.73,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/2/2017,1.15,1/1/2017,Chicago,conventional,803348.87,87695.7,531287.44,114647.36,69718.37,63550.62,1078.38,5089.37,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/2/2017,1.28,1/1/2017,WestTex/NewMexico,organic,15307.87,867.66,3434.02,37.3,10968.89,10815.88,153.01,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/15/2017,0.96,1/1/2017,Indianapolis,conventional,210793.64,15258.94,102478.51,2034.41,91021.78,45737.6,45282.71,1.47,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/15/2017,1.05,1/1/2017,GreatLakes,conventional,3893220.87,667328.63,1705655.8,182713.77,1337522.67,878109.85,449340.86,10071.96,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/22/2017,1.31,1/1/2017,NewOrleans/Mobile,organic,4028.29,190.38,5.98,0,3831.93,2815.27,1016.66,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/29/2017,1.24,1/1/2017,Orlando,conventional,364048.79,153528.1,72365.95,196.49,137958.25,70535.42,67422.83,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/29/2017,1.43,1/1/2017,Tampa,organic,5251.73,263.33,46.22,0,4942.18,2496.67,2445.51,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/15/2017,1.06,1/1/2017,Roanoke,conventional,158063.43,50449.58,43695.52,94.12,63824.21,63041.06,780.93,2.22,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/8/2017,0.81,1/1/2017,LasVegas,conventional,411218.71,112947.03,77763.79,7983.56,212524.33,71141.24,141383.09,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/2/2017,2.06,1/1/2017,NewYork,organic,39260.55,6071.7,20105.65,1025.49,12057.71,11934.77,122.94,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/2/2017,1.44,1/1/2017,NewYork,conventional,940983.17,10498.68,668183.16,22804.6,239496.73,208504.55,30684.59,307.59,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/29/2017,1.29,1/1/2017,GrandRapids,conventional,168252.2,1391.78,100681.06,5482.22,60697.14,53182.31,6877.73,637.1,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/15/2017,1.17,1/1/2017,Spokane,organic,4471.01,24.44,1016.47,0,3430.1,35.08,3395.02,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/29/2017,0.76,1/1/2017,SouthCentral,conventional,6449698.15,4041490.37,922431.65,173874.57,1311901.56,996674.85,306892.76,8333.95,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/2/2017,1,1/1/2017,SouthCarolina,conventional,402162.87,166822.96,105262.07,5223.2,124854.64,57344.89,67509.75,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/22/2017,0.74,1/1/2017,SanDiego,conventional,695873.15,313593.77,174728.8,15139.2,192411.38,179361.27,13050.11,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/8/2017,1.22,1/1/2017,LasVegas,organic,10641.19,1287.54,2376.07,0,6977.58,6938.25,39.33,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/2/2017,2.24,1/1/2017,Sacramento,organic,5635.27,1906.72,3364.33,0,364.22,364.22,0,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/15/2017,1.26,1/1/2017,Orlando,organic,7323.72,539.1,112.35,0,6672.27,3426.67,3245.6,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/8/2017,1.41,1/1/2017,Southeast,organic,61788.03,5147.21,14914.5,341.38,41384.94,20688.4,20696.54,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/22/2017,0.87,1/1/2017,Portland,conventional,711564.14,107651.59,194199.57,16169.54,393543.44,331105.98,62282.17,155.29,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/15/2017,1.25,1/1/2017,NorthernNewEngland,conventional,421262.96,13397.71,330248.49,6370.03,71246.73,71246.73,0,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/29/2017,1.54,1/1/2017,Midsouth,organic,95499.48,3428.23,45235.31,2048.59,44787.35,33303.24,11484.11,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/29/2017,1.21,1/1/2017,SanDiego,organic,18191.46,1477.75,8949.53,4.86,7759.32,3304.61,4454.71,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/15/2017,1.23,1/1/2017,Chicago,conventional,776820.81,78836.36,480071.92,142550.33,75362.2,67302.01,1595.12,6465.07,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/2/2017,0.93,1/1/2017,SanDiego,conventional,560310.35,149666.2,206181.12,15014.45,189448.58,150517.04,37802.65,1128.89,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/2/2017,1.72,1/1/2017,Midsouth,organic,72287.79,3353.64,36090.72,1813.6,31029.83,29203.33,1826.5,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/22/2017,1.21,1/1/2017,Chicago,conventional,845065.66,120093.41,497235.79,136328.96,91407.5,83227.7,1680.17,6499.63,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
1/15/2017,2.31,1/1/2017,Sacramento,organic,5267.55,1502.96,3492.53,0,272.06,265.39,6.67,0,9.92,42.2,3.61,3.61,7.1,3.61,0,1.78,1.59,1.43,1.77,1.69,1.29,0.7,34,50.3
