,date,avg_price,geography,type,units_4046,units_4225,units_4770,s_bags,l_bags,xl_bags,pcp,tavg,pdsi,phdi,zndx,pmdi,cdd,sp01,sp02,sp03,sp06,sp09,sp12,sp24,tmin,tmax,year,month
10194,2019-02-24,0.79,WestTex/NewMexico,conventional,478616.0,105044.62,64348.0,229808.3,72196.91,43.08,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10195,2019-02-24,1.06,Harrisburg/Scranton,conventional,72329.73,180420.16,537.45,93669.41,12145.27,3.33,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10196,2019-02-17,1.21,NewYork,conventional,47323.15,1080122.36,16179.65,458496.39,194081.93,5.33,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10197,2019-02-10,1.61,SanDiego,organic,4030.13,9167.26,0.0,6337.64,9.44,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10198,2019-02-03,1.16,Buffalo/Rochester,conventional,8950.56,97617.72,337.07,36589.95,79142.67,6.67,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10199,2019-02-10,1.33,SouthCentral,organic,45136.99,5250.46,3569.81,87371.89,23271.07,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10200,2019-02-17,1.17,Tampa,organic,179.91,5.43,0.0,8223.33,0.0,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10201,2019-02-10,1.02,Albany,conventional,5071.69,105911.87,168.0,9722.42,3330.76,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10202,2019-02-03,0.95,GrandRapids,organic,51.3,2132.0,0.0,15933.79,80.76,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10203,2019-02-10,1.3,GrandRapids,organic,37.07,1343.0,0.0,7417.93,0.0,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10204,2019-02-17,1.62,Boise,organic,0.0,807.37,0.0,1111.94,1052.11,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10205,2019-02-03,0.71,WestTex/NewMexico,conventional,596946.69,195729.73,135502.88,241824.54,130607.97,6.67,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10206,2019-02-17,1.11,Richmond/Norfolk,organic,56.68,2463.68,11.69,17751.37,762.32,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10207,2019-02-24,1.73,SanDiego,organic,2831.57,8257.78,0.0,6105.66,3.8,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10208,2019-02-24,1.33,Phoenix/Tucson,organic,4118.12,4791.93,0.0,14948.63,37.01,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10209,2019-02-17,1.32,GrandRapids,organic,24.37,1065.05,0.0,5868.02,3.33,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10210,2019-02-24,1.11,Charlotte,conventional,123396.37,54775.92,8160.7,95102.85,13035.52,3.33,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10211,2019-02-03,1.06,Harrisburg/Scranton,conventional,75803.62,200386.69,428.55,104862.35,10864.01,6.67,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10212,2019-02-10,1.5,Charlotte,organic,82.95,4410.3,65.25,11547.75,12.95,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10213,2019-02-03,1.25,Jacksonville,organic,83.54,110.49,0.0,2705.56,0.0,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10214,2019-02-03,1.24,SouthCarolina,organic,96.07,3781.73,30.91,17478.12,606.25,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10215,2019-02-17,1.09,Boise,conventional,50977.02,5821.58,6990.74,19044.97,17314.56,27.09,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10216,2019-02-10,1.51,Denver,organic,5140.66,1292.8,5.84,22199.63,293.53,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10217,2019-02-17,1.03,SanDiego,conventional,119723.25,145577.06,14162.61,204890.2,11802.96,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10218,2019-02-24,0.87,Louisville,conventional,32171.85,18182.74,226.03,76995.15,20327.57,832.19,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10219,2019-02-24,1.29,GrandRapids,conventional,4579.71,97173.2,68774.05,29296.79,4100.19,10961.24,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10220,2019-02-03,0.77,Indianapolis,conventional,65477.05,93748.1,6117.67,130727.69,32301.17,1612.2,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10221,2019-02-24,0.93,Atlanta,conventional,306122.42,30468.31,3103.48,326538.67,59719.23,6896.66,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10222,2019-02-03,1.28,Pittsburgh,organic,1200.12,1.56,0.0,12459.24,0.0,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10223,2019-02-03,1.23,LosAngeles,organic,31080.03,26503.78,0.0,64967.6,184.32,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10224,2019-02-24,1.48,Boise,organic,1.35,1326.89,0.0,1002.86,1821.57,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10225,2019-02-24,1.23,Jacksonville,organic,68.14,146.95,5.34,3117.47,0.0,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10226,2019-02-24,1.09,Spokane,conventional,34944.96,35979.49,122.31,18846.75,27554.67,554.6,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10227,2019-02-10,1.43,Boston,organic,38.18,1810.7,0.0,18628.36,10668.9,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10228,2019-02-17,0.99,GrandRapids,conventional,4591.59,110430.4,142133.28,28754.59,3295.31,27227.15,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10229,2019-02-24,1.15,Boise,conventional,43384.83,9161.14,10950.58,21992.32,21251.11,173.63,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10230,2019-02-24,1.04,Plains,conventional,951319.71,513447.46,25852.32,604929.87,113620.2,19665.71,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10231,2019-02-03,1.15,Hartford/Springfield,conventional,9330.37,428181.56,2152.1,63958.88,8212.68,3.33,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10232,2019-02-10,0.66,NewOrleans/Mobile,conventional,258810.44,30110.69,1171.0,105814.91,48823.89,3326.67,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10233,2019-02-10,1.14,Buffalo/Rochester,conventional,11136.33,77093.62,352.68,37061.77,57975.22,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10234,2019-02-10,1.21,Baltimore/Washington,organic,1034.69,4821.66,16.23,51241.0,69.36,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10235,2019-02-24,1.77,Seattle,organic,1097.7,18364.56,2.61,2742.18,30151.43,53.56,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10236,2019-02-24,1.52,Louisville,organic,17.94,796.54,0.0,1956.96,2232.53,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10237,2019-02-24,1.05,GreatLakes,conventional,668126.69,1190746.19,343941.16,1396615.27,378507.17,95598.45,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10238,2019-02-10,1.51,Louisville,organic,11.95,810.16,0.0,1681.84,1740.62,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10239,2019-02-03,0.91,GrandRapids,conventional,6236.01,134315.01,162990.8,26160.43,3857.86,33188.31,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10240,2019-02-10,0.91,SanDiego,conventional,140126.95,136197.55,15650.99,268876.77,21019.19,6.67,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10241,2019-02-10,0.83,Atlanta,conventional,366101.44,30733.11,3587.04,283674.41,143308.72,4714.24,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10242,2019-02-24,1.18,Philadelphia,conventional,34531.59,285719.97,2123.84,144848.69,50617.43,23.33,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10243,2019-02-10,0.81,Columbus,conventional,68604.63,32817.83,3485.83,123342.26,17520.18,7.05,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10244,2019-02-24,1.18,Denver,conventional,159199.97,129815.8,19522.02,208292.73,300555.16,464.43,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10245,2019-02-03,1.63,Charlotte,organic,62.82,3499.86,46.37,10490.72,0.0,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10246,2019-02-10,0.99,NorthernNewEngland,conventional,12391.85,604695.89,335.49,24511.01,22955.21,3.33,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10247,2019-02-10,0.81,Roanoke,conventional,68339.23,40776.25,195.71,99711.69,32782.6,176.66,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10248,2019-02-03,1.7,Portland,organic,716.89,9662.5,0.0,7005.09,11867.44,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10249,2019-02-10,1.37,NewYork,organic,43276.03,34185.09,5.98,69964.72,446.74,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10250,2019-02-24,0.88,Roanoke,conventional,62520.04,35339.89,185.47,98893.11,25340.24,380.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10251,2019-02-17,1.64,StLouis,organic,573.96,1969.6,0.0,5159.86,1686.54,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10252,2019-02-10,1.2,Plains,organic,6346.84,4683.17,4.27,57146.98,6844.97,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10253,2019-02-24,1.49,WestTex/NewMexico,organic,2356.79,1827.63,1811.69,16832.26,917.27,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10254,2019-02-03,0.86,StLouis,conventional,146360.81,7707.44,566.94,57532.39,85982.07,10.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10255,2019-02-24,1.56,Denver,organic,5741.68,1404.22,2.32,21264.37,377.15,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10256,2019-02-03,1.14,Plains,organic,11757.42,4805.73,4.26,56758.38,2843.9,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10257,2019-02-10,0.85,LosAngeles,conventional,1098355.76,328518.54,79468.14,1716869.6,48423.51,42385.03,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10258,2019-02-17,1.39,GreatLakes,organic,3888.35,23778.06,0.0,137312.29,22321.74,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10259,2019-02-24,0.95,NewOrleans/Mobile,conventional,177980.17,20159.57,5804.91,98850.82,41985.79,3926.67,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10260,2019-02-03,1.7,Nashville,organic,140.13,1581.87,0.0,594.91,2760.98,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10261,2019-02-17,0.96,GreatLakes,conventional,608578.6,1355703.94,600259.23,1261039.29,364760.81,133838.75,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10262,2019-02-24,1.29,Baltimore/Washington,organic,729.26,3716.54,19.93,45559.46,1154.05,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10263,2019-02-17,1.17,Plains,organic,9109.21,10942.73,6.45,53546.29,8003.98,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10264,2019-02-17,1.71,Raleigh/Greensboro,organic,149.25,4848.18,31.83,10220.5,6.67,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10265,2019-02-24,1.15,Buffalo/Rochester,conventional,6986.3,76982.88,273.46,70663.54,29561.2,6.67,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10266,2019-02-10,1.38,Atlanta,organic,214.47,4507.34,0.0,4779.88,8095.32,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10267,2019-02-24,1.46,Portland,organic,1999.47,26493.79,0.0,2702.35,19261.69,7.62,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10268,2019-02-24,1.27,Hartford/Springfield,conventional,8380.72,311953.06,561.19,54985.34,9167.34,6.67,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10269,2019-02-03,1.91,Raleigh/Greensboro,organic,79.59,4006.82,64.08,12251.11,0.0,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10270,2019-02-03,0.75,NewOrleans/Mobile,conventional,245843.39,33453.92,869.0,145555.22,57983.32,3540.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10271,2019-02-17,1.04,Raleigh/Greensboro,conventional,166265.05,68406.68,9069.94,119377.45,19319.68,6.05,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10272,2019-02-17,1.98,Seattle,organic,636.24,14586.68,5.24,2115.01,15008.39,13.1,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10273,2019-02-24,1.41,Houston,organic,5460.39,43.77,0.0,35430.8,163.69,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10274,2019-02-24,0.78,SanDiego,conventional,127405.22,377644.29,12237.25,232611.05,10725.04,40.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10275,2019-02-17,1.25,Baltimore/Washington,conventional,114865.82,489467.27,10432.49,209890.8,50132.99,93.33,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10276,2019-02-03,0.93,NorthernNewEngland,conventional,12779.94,832821.07,227.86,35028.51,30031.56,3.33,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10277,2019-02-17,0.7,Houston,conventional,653607.69,180730.38,143532.93,210196.29,388854.7,37.15,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10278,2019-02-03,0.89,Jacksonville,conventional,181167.01,15121.74,857.93,60627.09,113804.34,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10279,2019-02-17,1.16,Orlando,organic,106.87,0.0,0.0,7286.38,0.0,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10280,2019-02-17,0.88,LasVegas,conventional,86700.94,99061.3,7824.62,88452.63,116958.45,21.59,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10281,2019-02-03,0.81,Raleigh/Greensboro,conventional,250941.78,98024.0,8195.28,214919.44,18218.92,6.67,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10282,2019-02-03,1.33,NorthernNewEngland,organic,0.0,4608.27,0.0,19307.21,7479.31,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10283,2019-02-10,0.94,Chicago,conventional,171032.48,415189.38,44108.15,130097.93,45293.44,25517.37,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10284,2019-02-03,0.8,Cincinnati/Dayton,conventional,83302.66,56329.94,14560.49,154461.68,27567.51,154.16,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10285,2019-02-10,0.98,Philadelphia,conventional,40199.75,390854.94,2810.96,240033.69,43524.9,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10286,2019-02-17,1.24,Albany,conventional,4972.37,88494.87,232.0,9376.44,3124.64,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10287,2019-02-10,0.88,Tampa,conventional,374480.25,33323.42,3001.46,115348.15,214035.9,3.33,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10288,2019-02-10,1.02,StLouis,conventional,81359.2,8646.62,991.2,54482.28,41510.78,6.67,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10289,2019-02-24,1.34,NorthernNewEngland,organic,9.0,5398.11,0.0,18688.09,7491.32,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10290,2019-02-24,1.55,Columbus,organic,363.9,1634.67,0.0,4222.35,3812.65,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10291,2019-02-10,0.82,Indianapolis,conventional,56758.48,57062.88,5261.42,135809.48,15905.13,119.66,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10292,2019-02-10,1.54,LasVegas,organic,3140.48,2360.04,0.0,9682.25,23.76,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10293,2019-02-03,0.98,Albany,conventional,4467.13,195884.03,132.44,10403.62,2456.8,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10294,2019-02-10,0.69,Phoenix/Tucson,conventional,669735.44,243964.93,20246.32,250865.19,250247.11,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10295,2019-02-10,0.91,GreatLakes,conventional,911553.08,1102944.02,253751.75,1677651.59,354794.65,61668.7,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10296,2019-02-17,0.89,Atlanta,conventional,330640.62,30179.99,2900.26,282892.75,117695.07,4917.53,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10297,2019-02-03,1.17,Philadelphia,conventional,42877.14,455466.56,1615.4,179800.22,32342.65,3.33,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10298,2019-02-03,0.77,Plains,conventional,1898126.73,673692.69,17417.14,751203.42,189469.33,4085.03,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10299,2019-02-24,0.74,Phoenix/Tucson,conventional,530529.87,317003.79,19549.14,245457.71,266846.43,30.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10300,2019-02-17,1.12,Buffalo/Rochester,organic,592.76,260.29,0.0,10002.79,4081.99,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10301,2019-02-03,1.54,Sacramento,organic,2652.93,3620.64,0.0,7643.15,0.0,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10302,2019-02-10,1.1,Richmond/Norfolk,organic,50.14,2869.98,27.25,16968.16,1120.14,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10303,2019-02-03,1.66,NewYork,organic,17813.24,14145.24,235.23,61523.67,917.0,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10304,2019-02-03,1.32,Seattle,organic,1422.44,31587.53,6.66,4785.3,76667.51,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10305,2019-02-24,1.57,Nashville,organic,69.16,1465.98,0.0,2520.74,4234.52,0.0,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
10306,2019-02-24,0.66,Houston,conventional,663743.89,118529.34,80777.34,252039.51,419579.0,21.11,8.57,40.6,2.1,2.1,5.68,2.1,0,1.71,1.42,1.04,0.85,0.77,1.06,-0.23,32.1,49.2,2019,Feb
