,date,geography,avg_price,units_4046,units_4225,units_4770,s_bags,l_bags,xl_bags,pcp,tavg,pdsi,phdi,zndx,pmdi,cdd,sp01,sp02,sp03,sp06,sp09,sp12,sp24,tmin,tmax
708,2017-04-23,Northern New England,1.38,12604.22,255970.54,2244.84,41763.06,92156.99,0.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
709,2017-04-02,Northern New England,1.45,12862.0,298461.59,2600.59,36643.24,71634.25,0.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
710,2017-04-16,Northern New England,1.46,11163.07,314450.49,2270.89,45791.49,43804.47,0.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
711,2017-04-09,New York,1.75,37746.37,775729.89,2839.8,407168.08,51164.8,3073.03,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
712,2017-04-30,New York,1.84,48042.72,808258.75,2747.33,314750.54,44523.13,9777.78,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
713,2017-04-23,New York,1.68,45532.93,838408.44,2853.1,312758.39,41885.07,6171.2,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
714,2017-04-02,New York,1.74,36138.61,791416.43,4113.73,340915.45,48526.89,216.67,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
715,2017-04-16,New York,1.76,38975.1,775310.37,4900.16,339953.84,55759.57,7991.67,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
716,2017-04-09,New Orleans/Mobile,1.34,134722.14,26489.36,249.11,55994.69,8934.0,9297.5,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
717,2017-04-30,New Orleans/Mobile,1.32,193112.77,28592.77,251.05,60607.72,10988.67,7895.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
718,2017-04-23,New Orleans/Mobile,1.35,134821.9,21723.74,301.14,52284.28,8843.41,9660.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
719,2017-04-02,New Orleans/Mobile,1.37,137881.46,33317.61,192.06,53763.94,9845.06,8155.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
720,2017-04-16,New Orleans/Mobile,1.27,156177.03,33661.51,241.0,59163.58,9889.26,9590.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
721,2017-04-09,Nashville,1.03,110090.84,10197.45,118.65,122342.62,6780.13,1560.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
722,2017-04-30,Nashville,0.99,147000.26,11874.45,78.43,105192.33,20198.8,1977.95,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
723,2017-04-23,Nashville,1.1,109053.98,8877.76,75.09,97879.1,8397.37,1805.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
724,2017-04-02,Nashville,0.95,122671.42,10966.77,86.7,139193.03,7520.84,1000.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
725,2017-04-16,Nashville,1.09,111412.23,9801.87,135.7,102366.17,5170.15,1680.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
726,2017-04-09,Miami/Ft. Lauderdale,1.54,312737.23,74502.99,242.38,66358.64,40164.99,87.5,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
727,2017-04-30,Miami/Ft. Lauderdale,1.26,511842.97,127586.28,121.3,79251.87,113901.78,0.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
728,2017-04-23,Miami/Ft. Lauderdale,1.51,333198.36,78525.35,143.43,81699.04,63377.96,0.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
729,2017-04-02,Miami/Ft. Lauderdale,1.71,299394.5,74726.71,285.88,63253.12,55950.64,0.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
730,2017-04-16,Miami/Ft. Lauderdale,1.5,329067.9,75100.84,127.13,73084.25,56062.15,0.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
731,2017-04-09,Louisville,1.2,2222.25,43333.76,209.34,17618.59,26542.08,0.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
732,2017-04-30,Louisville,1.26,2431.03,48499.45,203.94,18452.22,23931.06,145.78,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
733,2017-04-23,Louisville,1.17,2091.62,42839.29,236.73,16780.79,31343.12,211.31,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
734,2017-04-02,Louisville,1.15,2228.91,43114.54,225.38,18336.09,33057.77,0.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
735,2017-04-16,Louisville,1.22,2109.81,47637.85,213.91,18406.86,31705.47,15.62,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
736,2017-04-09,Los Angeles,1.01,957440.04,408516.09,106825.66,1460394.98,10162.56,49907.28,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
737,2017-04-30,Los Angeles,0.99,1329981.71,518018.74,105295.61,1286252.05,686.15,59023.76,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
738,2017-04-23,Los Angeles,1.04,1118405.84,429077.76,108744.24,1358189.5,3262.06,56546.79,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
739,2017-04-02,Los Angeles,0.98,975079.42,428361.34,95594.45,1542667.95,11742.19,46909.66,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
740,2017-04-16,Los Angeles,1.18,1044500.39,455872.03,109370.93,1117995.97,574.14,61316.94,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
741,2017-04-09,Las Vegas,1.04,115811.58,40245.44,8785.16,50811.89,88838.66,111.11,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
742,2017-04-30,Las Vegas,0.95,113104.9,65026.2,6704.04,43597.71,130578.28,0.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
743,2017-04-23,Las Vegas,0.84,118344.17,81560.68,9126.91,41132.11,189154.19,347.22,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
744,2017-04-02,Las Vegas,1.04,118797.68,41149.92,11317.61,63726.92,94730.49,0.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
745,2017-04-16,Las Vegas,0.93,119501.49,58233.45,9911.63,56490.21,166712.73,0.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
746,2017-04-09,Jacksonville,1.5,81448.74,17365.3,142.56,22044.41,29968.02,395.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
747,2017-04-30,Jacksonville,1.26,150982.37,24978.55,121.15,26376.03,37214.57,555.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
748,2017-04-23,Jacksonville,1.47,85993.83,16104.95,78.16,25194.97,28670.67,95.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
749,2017-04-02,Jacksonville,1.64,84324.85,16423.7,171.97,20349.59,28239.49,160.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
750,2017-04-16,Jacksonville,1.46,83664.62,16186.11,70.75,25862.92,25718.33,360.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
751,2017-04-09,Indianapolis,1.3,11776.2,69900.7,1133.76,41688.75,35858.77,31.29,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
752,2017-04-30,Indianapolis,1.18,14827.79,86660.77,1564.77,47389.5,62334.66,101.98,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
753,2017-04-23,Indianapolis,1.06,11831.88,72470.48,1240.51,42539.62,83872.46,23.03,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
754,2017-04-02,Indianapolis,1.26,11375.5,61512.67,1452.17,45777.12,46455.38,15.61,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
755,2017-04-16,Indianapolis,1.14,13018.13,79071.99,1773.31,46322.29,65171.8,72.05,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
756,2017-04-09,Houston,0.81,684059.72,272460.29,7690.78,204288.42,76195.81,0.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
757,2017-04-30,Houston,0.72,576270.01,451254.61,10440.51,164674.25,629791.58,19.44,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
758,2017-04-23,Houston,0.68,665435.93,352920.48,5646.02,224693.22,527525.04,0.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
759,2017-04-02,Houston,0.7,879079.77,183771.99,3906.52,316601.87,159683.24,6.67,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
760,2017-04-16,Houston,0.76,820487.46,207708.35,3383.48,312771.41,58553.84,0.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
761,2017-04-09,Hartford/Springfield,1.74,7409.75,199909.01,161.85,76173.81,867.89,0.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
762,2017-04-30,Hartford/Springfield,1.66,7020.54,234305.43,228.33,56541.74,2215.82,0.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
763,2017-04-23,Hartford/Springfield,1.76,8180.9,201383.54,202.5,51718.85,5982.9,0.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
764,2017-04-02,Hartford/Springfield,1.71,10131.3,204310.58,345.18,53650.11,653.34,0.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
765,2017-04-16,Hartford/Springfield,1.8,6808.85,189287.26,128.05,56049.22,5132.03,0.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
766,2017-04-09,Harrisburg/Scranton,1.48,47837.77,121350.21,124.82,78470.9,3892.32,0.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
767,2017-04-30,Harrisburg/Scranton,1.48,54369.02,135977.0,123.86,76015.77,2179.32,166.67,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
768,2017-04-23,Harrisburg/Scranton,1.49,53508.78,103642.1,52.7,61430.73,7047.23,0.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
769,2017-04-02,Harrisburg/Scranton,1.46,53424.06,110824.96,74.27,73919.09,1170.26,0.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
770,2017-04-16,Harrisburg/Scranton,1.56,50600.52,123726.97,83.48,74662.8,12787.3,0.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
771,2017-04-09,Great Lakes,1.41,583906.3,1255688.28,235145.52,758452.66,276698.0,39122.28,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
772,2017-04-30,Great Lakes,1.38,633332.25,1431880.81,277355.63,797304.37,407221.12,37040.72,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
773,2017-04-23,Great Lakes,1.38,536784.83,1228762.83,224335.83,762724.52,400843.02,39818.95,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
774,2017-04-02,Great Lakes,1.41,504640.46,1212295.86,224247.43,723374.52,380655.17,35822.74,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
775,2017-04-16,Great Lakes,1.36,561509.96,1337527.18,255439.7,937394.9,394791.96,56488.79,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
776,2017-04-09,Grand Rapids,1.73,2187.7,69915.75,29243.42,30183.84,6762.23,6068.03,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
777,2017-04-30,Grand Rapids,1.83,2008.8,72819.17,33054.67,36778.97,7109.08,6097.93,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
778,2017-04-23,Grand Rapids,1.67,1826.18,67510.44,28859.88,32757.4,6398.5,8671.88,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
779,2017-04-02,Grand Rapids,1.73,1804.04,68299.15,25528.0,31734.52,5315.48,7948.51,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
780,2017-04-16,Grand Rapids,1.67,1857.22,80672.38,34537.85,39418.9,6580.28,12794.87,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
781,2017-04-09,Detroit,1.51,64658.67,48429.11,33629.99,123525.69,3833.22,10638.44,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
782,2017-04-30,Detroit,1.48,64498.25,50224.27,37837.43,150695.49,11326.73,10400.92,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
783,2017-04-23,Detroit,1.46,60299.3,42596.28,33427.76,144672.71,4014.98,10777.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
784,2017-04-02,Detroit,1.48,65914.28,45497.47,33828.6,131639.74,3178.06,8581.19,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
785,2017-04-16,Detroit,1.45,68514.24,51563.48,38761.83,165252.92,3614.14,14839.33,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
786,2017-04-09,Denver,1.31,136193.81,164298.89,23358.01,117825.21,262684.19,0.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
787,2017-04-30,Denver,1.33,145242.61,162526.92,23984.08,176258.22,195491.43,0.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
788,2017-04-23,Denver,1.15,162809.94,163230.47,22772.48,88929.4,329199.5,0.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
789,2017-04-02,Denver,1.33,150610.93,159643.84,22581.97,156262.31,192441.56,0.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
790,2017-04-16,Denver,1.23,164060.81,178842.29,23776.1,103004.69,343777.65,5.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
791,2017-04-09,Dallas/Ft. Worth,0.9,710379.21,275048.24,8443.24,338910.14,4079.0,186.69,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
792,2017-04-30,Dallas/Ft. Worth,0.9,653423.58,337551.65,7032.57,405190.18,4155.39,137.33,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
793,2017-04-23,Dallas/Ft. Worth,0.85,673961.13,338732.54,5109.09,474435.77,3842.99,280.35,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
794,2017-04-02,Dallas/Ft. Worth,0.83,798833.39,216633.21,4975.58,347585.31,3931.26,289.05,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
795,2017-04-16,Dallas/Ft. Worth,0.87,756530.97,289149.09,4244.38,463181.54,3860.39,212.18,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
796,2017-04-09,Columbus,1.07,107031.4,23208.36,1696.6,91576.93,2306.18,24.48,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
797,2017-04-30,Columbus,1.18,87269.79,27191.09,1849.58,75469.99,7759.07,103.88,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
798,2017-04-23,Columbus,1.26,70224.87,19859.62,1525.47,72832.23,2452.44,24.58,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
799,2017-04-02,Columbus,1.23,75024.52,25021.32,1682.51,70290.37,2942.03,15.2,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
800,2017-04-16,Columbus,0.99,97052.67,23006.95,1563.23,118412.01,2679.63,6.18,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
801,2017-04-09,Cincinnati/Dayton,1.17,8795.66,76148.94,1214.24,30133.89,99467.56,89.49,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
802,2017-04-30,Cincinnati/Dayton,1.1,11133.59,89607.64,1158.27,30877.63,109897.14,42.66,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
803,2017-04-23,Cincinnati/Dayton,1.13,7434.43,68248.73,1022.47,29243.61,99417.18,35.06,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
804,2017-04-02,Cincinnati/Dayton,1.01,7282.55,72866.01,1092.42,33461.38,175820.25,46.99,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
805,2017-04-16,Cincinnati/Dayton,1.06,7865.99,77040.01,1300.87,36250.42,138925.16,15.7,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
806,2017-04-09,Chicago,1.65,70040.01,454691.92,102227.68,63362.77,2625.56,6644.53,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
807,2017-04-30,Chicago,1.62,81817.28,498579.75,125905.46,72854.76,2421.11,5745.83,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
808,2017-04-23,Chicago,1.63,81460.1,470214.98,94819.76,66653.73,1911.72,4307.21,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
809,2017-04-02,Chicago,1.65,64888.08,452598.7,97671.17,56000.95,934.56,4207.37,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
810,2017-04-16,Chicago,1.65,65083.44,490301.8,104457.58,75155.6,2307.78,5369.08,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
811,2017-04-09,Charlotte,1.54,50325.29,75492.06,6657.48,64339.22,4484.86,0.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
812,2017-04-30,Charlotte,1.53,57129.17,87500.56,7990.1,73582.1,9496.86,0.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
813,2017-04-23,Charlotte,1.5,48220.74,78264.66,7619.22,81393.87,5471.58,0.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
814,2017-04-02,Charlotte,1.48,47420.03,85811.1,7802.11,85957.69,4258.98,177.78,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
815,2017-04-16,Charlotte,1.56,48494.75,77380.84,7459.86,66436.6,3448.29,0.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
816,2017-04-09,Buffalo/Rochester,1.56,1954.15,80632.6,48.8,38343.57,51967.1,0.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
817,2017-04-30,Buffalo/Rochester,1.54,1803.39,83395.01,45.64,91172.9,2447.23,0.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
818,2017-04-23,Buffalo/Rochester,1.55,2554.61,70195.44,39.89,72228.55,2225.71,0.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
819,2017-04-02,Buffalo/Rochester,1.54,3854.74,73053.91,42.0,64653.94,25760.36,0.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
820,2017-04-16,Buffalo/Rochester,1.54,3103.77,70001.59,36.44,87097.48,5849.95,0.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
821,2017-04-09,Boston,1.53,5715.72,450287.22,3497.44,149094.59,21204.52,0.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
822,2017-04-30,Boston,1.61,5758.71,467084.4,3505.87,114534.76,11768.63,631.94,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
823,2017-04-23,Boston,1.63,9577.17,382449.77,3293.6,104839.16,20633.78,0.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
824,2017-04-02,Boston,1.56,7962.51,427483.9,3484.11,115541.17,17430.51,0.0,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
825,2017-04-16,Boston,1.61,7319.25,437483.37,3589.29,124789.29,17115.8,1752.78,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
826,2017-04-09,Boise,1.21,39291.67,4115.55,10280.71,41795.02,15.56,9.87,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
827,2017-04-30,Boise,1.03,41327.06,2195.12,9316.9,56263.68,2.95,13.29,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
828,2017-04-23,Boise,1.14,41816.24,2688.06,9753.54,39291.24,85.45,21.55,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
829,2017-04-02,Boise,1.2,41043.29,3616.58,9919.67,40187.35,115.56,22.95,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
830,2017-04-16,Boise,1.15,43003.22,3555.37,9548.66,43271.03,29.36,3.3,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
831,2017-04-09,Baltimore/Washington,1.64,71187.86,438985.9,6568.37,218334.47,2510.53,668.06,2.76,55.6,0.48,3.9,1.45,3.82,20,1.05,0.35,1.24,1.66,1.86,1.81,1.56,43.6,67.7
