,date,geography,avg_price,units_4046,units_4225,units_4770,s_bags,l_bags,xl_bags,pcp,tavg,pdsi
239,2017-02-05,Tampa,1.93,1500.06,70.24,0.0,1728.88,1292.59,0.0,7.94,47.3,4.76
240,2017-02-26,Tampa,2.14,969.32,74.28,0.0,1234.44,1824.68,0.0,7.94,47.3,4.76
241,2017-02-19,Tampa,1.81,1110.93,42.82,0.0,2205.56,878.13,0.0,7.94,47.3,4.76
242,2017-02-12,Tampa,1.44,742.02,89.76,0.0,4682.59,897.56,0.0,7.94,47.3,4.76
243,2017-02-05,Syracuse,1.8,5.13,81.82,0.0,1892.25,1202.64,0.0,7.94,47.3,4.76
244,2017-02-26,Syracuse,1.79,0.0,207.99,0.0,868.11,259.99,0.0,7.94,47.3,4.76
245,2017-02-19,Syracuse,1.84,0.0,257.11,0.0,1021.7,751.78,0.0,7.94,47.3,4.76
246,2017-02-12,Syracuse,1.66,2.56,102.49,0.0,1989.81,375.79,0.0,7.94,47.3,4.76
247,2017-02-05,St. Louis,1.32,822.78,547.96,0.0,890.0,3369.36,0.0,7.94,47.3,4.76
248,2017-02-26,St. Louis,1.18,919.14,517.15,0.0,1393.75,4309.61,0.0,7.94,47.3,4.76
249,2017-02-19,St. Louis,1.1,990.14,539.15,0.0,828.52,5674.08,0.0,7.94,47.3,4.76
250,2017-02-12,St. Louis,1.04,1444.56,562.93,0.0,1576.67,7241.53,0.0,7.94,47.3,4.76
251,2017-02-05,Spokane,1.09,52.94,789.96,0.0,53.16,2343.64,0.0,7.94,47.3,4.76
252,2017-02-26,Spokane,1.64,152.37,1154.78,1.0,84.32,2288.84,0.0,7.94,47.3,4.76
253,2017-02-19,Spokane,2.34,121.18,1042.15,0.0,784.25,326.51,0.0,7.94,47.3,4.76
254,2017-02-12,Spokane,1.66,79.25,1229.41,0.0,578.99,1785.97,0.0,7.94,47.3,4.76
255,2017-02-05,South Central,1.12,30563.62,4482.2,0.0,63084.5,6526.2,0.0,7.94,47.3,4.76
256,2017-02-26,South Central,0.99,34520.03,6936.39,0.0,117252.31,12436.27,0.0,7.94,47.3,4.76
257,2017-02-19,South Central,1.0,32258.65,5881.61,5.89,94503.56,15079.69,0.0,7.94,47.3,4.76
258,2017-02-12,South Central,1.12,34932.59,5509.9,2.91,70954.77,9868.51,0.0,7.94,47.3,4.76
259,2017-02-05,South Carolina,1.45,488.39,3011.86,182.42,4162.07,1272.11,0.0,7.94,47.3,4.76
260,2017-02-26,South Carolina,1.13,580.25,3513.05,228.94,4931.05,5649.3,0.0,7.94,47.3,4.76
261,2017-02-19,South Carolina,1.4,627.48,3342.81,139.12,4986.66,2087.42,0.0,7.94,47.3,4.76
262,2017-02-12,South Carolina,1.38,430.33,3098.64,152.5,4690.21,1490.47,0.0,7.94,47.3,4.76
263,2017-02-05,Seattle,0.98,906.24,10333.71,18.8,541.93,39661.72,0.0,7.94,47.3,4.76
264,2017-02-26,Seattle,1.58,821.13,12370.73,13.32,1732.63,23348.27,0.0,7.94,47.3,4.76
265,2017-02-19,Seattle,2.26,800.29,14582.23,12.06,9407.45,4222.65,0.0,7.94,47.3,4.76
266,2017-02-12,Seattle,1.79,684.04,16188.04,25.14,9270.16,11927.69,0.0,7.94,47.3,4.76
267,2017-02-05,San Francisco,1.61,10715.26,12410.67,8.76,2635.13,0.0,0.0,7.94,47.3,4.76
268,2017-02-26,San Francisco,2.52,6707.73,8785.72,0.0,3260.34,0.0,0.0,7.94,47.3,4.76
269,2017-02-19,San Francisco,2.58,7333.07,8809.03,0.0,3060.44,0.0,0.0,7.94,47.3,4.76
270,2017-02-12,San Francisco,2.59,7271.61,8960.86,2.88,3198.55,0.0,0.0,7.94,47.3,4.76
271,2017-02-05,San Diego,1.55,1784.39,10882.94,0.0,1270.99,157.73,0.0,7.94,47.3,4.76
272,2017-02-26,San Diego,1.42,1099.33,10427.06,0.0,3657.65,4871.19,0.0,7.94,47.3,4.76
273,2017-02-19,San Diego,1.4,1266.28,10960.8,0.0,7393.64,161.72,0.0,7.94,47.3,4.76
274,2017-02-12,San Diego,1.66,1014.35,7049.67,0.0,856.72,162.14,0.0,7.94,47.3,4.76
275,2017-02-05,Sacramento,1.6,2241.28,5057.01,0.0,413.98,0.0,0.0,7.94,47.3,4.76
276,2017-02-26,Sacramento,2.06,1808.8,4379.48,0.0,428.3,0.0,0.0,7.94,47.3,4.76
277,2017-02-19,Sacramento,2.32,1718.41,3242.62,1.34,413.58,0.0,0.0,7.94,47.3,4.76
278,2017-02-12,Sacramento,2.25,1708.08,3229.82,0.0,621.1,0.0,0.0,7.94,47.3,4.76
279,2017-02-05,Roanoke,1.14,224.66,5303.06,0.0,1977.81,2237.34,0.0,7.94,47.3,4.76
280,2017-02-26,Roanoke,0.77,246.43,2759.77,0.0,2299.58,9418.61,0.0,7.94,47.3,4.76
281,2017-02-19,Roanoke,0.94,231.37,2672.7,0.0,1894.37,5225.74,0.0,7.94,47.3,4.76
282,2017-02-12,Roanoke,0.88,212.09,3013.89,0.0,1869.28,6319.64,0.0,7.94,47.3,4.76
283,2017-02-05,Richmond/Norfolk,1.42,527.83,2515.41,159.11,2198.27,1111.22,0.0,7.94,47.3,4.76
284,2017-02-26,Richmond/Norfolk,1.01,721.23,3569.87,221.42,3127.75,6237.75,0.0,7.94,47.3,4.76
285,2017-02-19,Richmond/Norfolk,1.24,522.24,3373.76,263.72,2202.97,2736.12,0.0,7.94,47.3,4.76
286,2017-02-12,Richmond/Norfolk,1.12,424.16,3355.43,236.07,2421.74,4048.06,0.0,7.94,47.3,4.76
287,2017-02-05,Raleigh/Greensboro,1.77,219.34,3567.45,282.75,5467.43,131.75,0.0,7.94,47.3,4.76
288,2017-02-26,Raleigh/Greensboro,1.56,241.98,4059.23,328.88,2617.49,1360.53,0.0,7.94,47.3,4.76
289,2017-02-19,Raleigh/Greensboro,1.55,169.95,4133.16,283.98,3118.21,1021.37,0.0,7.94,47.3,4.76
290,2017-02-12,Raleigh/Greensboro,1.54,239.38,4073.5,292.17,4476.52,829.77,0.0,7.94,47.3,4.76
291,2017-02-05,Portland,0.93,3761.94,5756.42,14.59,960.58,28451.48,0.0,7.94,47.3,4.76
292,2017-02-26,Portland,1.23,3411.42,5012.15,25.84,516.54,21837.39,0.0,7.94,47.3,4.76
293,2017-02-19,Portland,1.45,3759.62,4219.62,26.01,5968.69,11364.47,0.0,7.94,47.3,4.76
294,2017-02-12,Portland,1.59,2363.06,5774.75,26.09,7610.05,7127.6,0.0,7.94,47.3,4.76
295,2017-02-05,Pittsburgh,1.4,683.24,15.93,0.0,6350.32,318.12,0.0,7.94,47.3,4.76
296,2017-02-26,Pittsburgh,1.41,844.97,9.94,0.0,2247.72,482.16,0.0,7.94,47.3,4.76
297,2017-02-19,Pittsburgh,1.45,828.39,3.24,0.0,7456.43,517.22,0.0,7.94,47.3,4.76
298,2017-02-12,Pittsburgh,1.41,719.78,1.64,0.0,7777.5,435.36,0.0,7.94,47.3,4.76
299,2017-02-05,Phoenix/Tucson,1.23,5981.39,5129.05,0.0,7773.66,0.0,0.0,7.94,47.3,4.76
300,2017-02-26,Phoenix/Tucson,1.22,5457.84,8709.92,0.0,11557.93,48.23,0.0,7.94,47.3,4.76
301,2017-02-19,Phoenix/Tucson,1.28,4394.0,4602.73,0.0,8929.66,7.67,0.0,7.94,47.3,4.76
302,2017-02-12,Phoenix/Tucson,1.46,4277.79,8117.59,0.0,9084.73,36.3,0.0,7.94,47.3,4.76
303,2017-02-05,Philadelphia,1.86,1770.92,3440.94,8.1,6544.18,98.1,0.0,7.94,47.3,4.76
304,2017-02-26,Philadelphia,1.68,4201.48,11005.43,10.86,5678.14,97.19,0.0,7.94,47.3,4.76
305,2017-02-19,Philadelphia,1.38,16636.2,41845.91,6.29,5710.82,62.91,0.0,7.94,47.3,4.76
306,2017-02-12,Philadelphia,1.91,1625.07,4126.39,0.0,6540.08,91.03,0.0,7.94,47.3,4.76
307,2017-02-05,Orlando,1.95,1715.85,210.43,0.0,1271.11,1414.56,0.0,7.94,47.3,4.76
308,2017-02-26,Orlando,2.08,1562.36,107.79,0.0,1042.22,2106.36,0.0,7.94,47.3,4.76
309,2017-02-19,Orlando,1.81,1560.07,150.65,0.0,1844.03,1651.05,0.0,7.94,47.3,4.76
310,2017-02-12,Orlando,1.49,1199.5,62.28,0.0,3905.76,960.08,0.0,7.94,47.3,4.76
311,2017-02-05,Northern New England,1.6,1.31,304.11,0.0,10554.96,0.0,0.0,7.94,47.3,4.76
312,2017-02-26,Northern New England,1.85,10.34,263.6,0.0,12003.55,0.0,0.0,7.94,47.3,4.76
313,2017-02-19,Northern New England,1.88,2.6,221.4,0.0,11303.69,0.0,0.0,7.94,47.3,4.76
314,2017-02-12,Northern New England,1.8,2.56,325.75,0.0,13146.47,0.0,0.0,7.94,47.3,4.76
315,2017-02-05,New York,2.03,7829.32,20623.8,197.9,29581.48,327.64,0.0,7.94,47.3,4.76
316,2017-02-26,New York,1.77,14208.53,48448.61,164.07,28122.96,268.17,0.0,7.94,47.3,4.76
317,2017-02-19,New York,1.36,100285.03,288953.97,366.3,29223.4,1581.84,0.0,7.94,47.3,4.76
318,2017-02-12,New York,1.98,7402.11,22697.49,514.41,28971.43,253.72,0.0,7.94,47.3,4.76
319,2017-02-05,New Orleans/Mobile,1.35,326.31,6.26,0.0,1874.51,1174.74,0.0,7.94,47.3,4.76
320,2017-02-26,New Orleans/Mobile,1.33,151.65,6.32,0.0,5155.23,431.61,0.0,7.94,47.3,4.76
321,2017-02-19,New Orleans/Mobile,1.33,139.21,0.0,0.0,4830.72,190.44,0.0,7.94,47.3,4.76
322,2017-02-12,New Orleans/Mobile,1.33,254.69,0.0,0.0,5927.54,243.56,0.0,7.94,47.3,4.76
323,2017-02-05,Nashville,1.16,338.27,2130.07,0.0,56.67,1780.55,0.0,7.94,47.3,4.76
324,2017-02-26,Nashville,0.68,329.8,2415.49,0.0,115.0,8060.49,0.0,7.94,47.3,4.76
325,2017-02-19,Nashville,0.67,284.78,2310.55,0.0,120.01,10819.33,0.0,7.94,47.3,4.76
326,2017-02-12,Nashville,0.66,337.21,2693.07,0.0,196.14,10575.58,0.0,7.94,47.3,4.76
327,2017-02-05,Miami/Ft. Lauderdale,1.41,398.22,4.01,0.0,1155.56,2068.76,0.0,7.94,47.3,4.76
328,2017-02-26,Miami/Ft. Lauderdale,2.43,1208.16,65.84,0.0,1188.89,638.98,0.0,7.94,47.3,4.76
329,2017-02-19,Miami/Ft. Lauderdale,1.65,846.14,49.2,0.0,3646.67,762.43,0.0,7.94,47.3,4.76
330,2017-02-12,Miami/Ft. Lauderdale,1.29,295.27,8.03,0.0,4157.77,1505.76,0.0,7.94,47.3,4.76
331,2017-02-05,Louisville,1.36,0.0,991.67,0.0,441.11,675.88,0.0,7.94,47.3,4.76
332,2017-02-26,Louisville,0.77,12.0,1257.03,0.0,402.22,3810.64,0.0,7.94,47.3,4.76
333,2017-02-19,Louisville,0.56,0.0,1277.78,0.0,287.77,9005.75,0.0,7.94,47.3,4.76
334,2017-02-12,Louisville,0.8,4.0,1259.97,0.0,313.33,3711.44,0.0,7.94,47.3,4.76
335,2017-02-05,Los Angeles,1.19,15626.93,34864.22,0.0,40279.83,916.98,0.0,7.94,47.3,4.76
336,2017-02-26,Los Angeles,1.05,12328.78,30665.47,3.2,87365.6,13157.69,0.0,7.94,47.3,4.76
337,2017-02-19,Los Angeles,1.19,13178.37,33656.51,1.61,68066.56,831.7,0.0,7.94,47.3,4.76
338,2017-02-12,Los Angeles,1.17,12496.33,24567.22,10.99,56547.41,1605.65,0.0,7.94,47.3,4.76
339,2017-02-05,Las Vegas,1.23,1662.7,4924.57,0.0,10505.41,11.77,0.0,7.94,47.3,4.76
340,2017-02-26,Las Vegas,1.09,2174.39,9684.7,0.0,13934.92,143.7,0.0,7.94,47.3,4.76
341,2017-02-19,Las Vegas,1.15,1900.85,3776.59,0.0,11577.52,699.12,0.0,7.94,47.3,4.76
342,2017-02-12,Las Vegas,1.18,2228.74,5528.66,2.66,14188.24,29.53,0.0,7.94,47.3,4.76
343,2017-02-05,Jacksonville,1.72,913.99,112.02,6.36,464.44,1920.75,0.0,7.94,47.3,4.76
344,2017-02-26,Jacksonville,1.68,749.78,118.04,0.0,323.54,1968.85,0.0,7.94,47.3,4.76
345,2017-02-19,Jacksonville,1.74,857.14,147.79,1.27,1136.68,1036.21,0.0,7.94,47.3,4.76
346,2017-02-12,Jacksonville,1.48,757.2,137.22,0.0,2528.9,873.21,0.0,7.94,47.3,4.76
347,2017-02-05,Indianapolis,1.35,568.01,1410.33,0.0,959.37,613.72,0.0,7.94,47.3,4.76
348,2017-02-26,Indianapolis,0.9,107.56,1165.45,0.0,972.23,4304.09,0.0,7.94,47.3,4.76
349,2017-02-19,Indianapolis,1.24,111.0,1233.6,0.0,1370.45,1322.67,0.0,7.94,47.3,4.76
350,2017-02-12,Indianapolis,1.15,785.28,1389.26,0.0,1268.81,869.69,0.0,7.94,47.3,4.76
351,2017-02-05,Houston,0.93,7458.6,18.05,0.0,23381.26,0.0,0.0,7.94,47.3,4.76
352,2017-02-26,Houston,0.91,10310.15,22.14,0.0,33637.23,0.0,0.0,7.94,47.3,4.76
353,2017-02-19,Houston,0.89,8836.46,167.97,0.0,32476.65,0.0,0.0,7.94,47.3,4.76
354,2017-02-12,Houston,0.92,8043.9,57.63,1.99,25880.99,0.0,0.0,7.94,47.3,4.76
355,2017-02-05,Hartford/Springfield,1.79,94.97,7579.97,23.39,6806.51,321.05,0.0,7.94,47.3,4.76
356,2017-02-26,Hartford/Springfield,2.18,208.52,7176.67,1.39,5968.56,120.11,0.0,7.94,47.3,4.76
357,2017-02-19,Hartford/Springfield,1.56,849.87,32225.71,0.0,6224.38,679.03,0.0,7.94,47.3,4.76
358,2017-02-12,Hartford/Springfield,2.35,45.3,3547.5,12.36,5751.16,30.51,0.0,7.94,47.3,4.76
359,2017-02-05,Harrisburg/Scranton,1.83,362.18,140.49,6.18,7677.16,24.14,0.0,7.94,47.3,4.76
360,2017-02-26,Harrisburg/Scranton,1.84,618.55,655.92,14.64,7322.43,4.0,0.0,7.94,47.3,4.76
361,2017-02-19,Harrisburg/Scranton,1.62,3590.54,2202.3,10.47,7429.08,32.3,0.0,7.94,47.3,4.76
362,2017-02-12,Harrisburg/Scranton,1.81,414.62,205.85,11.55,8333.9,44.61,0.0,7.94,47.3,4.76
363,2017-02-05,Great Lakes,1.14,4548.46,70014.08,0.0,20170.52,54917.44,0.0,7.94,47.3,4.76
364,2017-02-26,Great Lakes,0.94,4551.23,80014.82,0.0,31222.06,137381.77,0.0,7.94,47.3,4.76
365,2017-02-19,Great Lakes,0.9,4432.89,66308.19,0.0,29892.25,125366.94,0.0,7.94,47.3,4.76
366,2017-02-12,Great Lakes,1.08,5063.86,68691.1,0.0,23146.58,65312.32,0.0,7.94,47.3,4.76
367,2017-02-05,Grand Rapids,1.7,54.67,688.31,0.0,369.79,0.0,0.0,7.94,47.3,4.76
368,2017-02-26,Grand Rapids,1.57,49.12,4221.38,0.0,3560.5,84.2,0.0,7.94,47.3,4.76
369,2017-02-19,Grand Rapids,1.64,22.53,1036.23,0.0,803.48,0.0,0.0,7.94,47.3,4.76
370,2017-02-12,Grand Rapids,1.27,93.8,3515.56,0.0,663.89,0.0,0.0,7.94,47.3,4.76
371,2017-02-05,Detroit,0.85,741.19,4326.69,0.0,681.27,10425.79,0.0,7.94,47.3,4.76
372,2017-02-26,Detroit,0.57,620.57,4638.48,0.0,826.39,29197.16,0.0,7.94,47.3,4.76
373,2017-02-19,Detroit,0.57,822.08,5987.89,0.0,1150.99,30425.61,0.0,7.94,47.3,4.76
374,2017-02-12,Detroit,0.82,766.98,5919.64,0.0,1146.24,11153.03,0.0,7.94,47.3,4.76
375,2017-02-05,Denver,1.38,9065.62,1335.07,20.82,105.6,7186.55,0.0,7.94,47.3,4.76
376,2017-02-26,Denver,0.78,12233.34,2065.58,39.34,26967.75,22735.85,0.0,7.94,47.3,4.76
377,2017-02-19,Denver,1.16,10979.36,1473.29,19.8,581.42,21236.8,0.0,7.94,47.3,4.76
378,2017-02-12,Denver,1.44,15109.73,2067.75,16.06,224.16,7364.38,0.0,7.94,47.3,4.76
379,2017-02-05,Dallas/Ft. Worth,1.3,7770.9,205.02,0.0,9148.87,44.6,0.0,7.94,47.3,4.76
380,2017-02-26,Dallas/Ft. Worth,1.05,7437.63,210.19,0.0,21167.36,129.76,0.0,7.94,47.3,4.76
381,2017-02-19,Dallas/Ft. Worth,1.17,7619.05,231.61,0.0,12433.39,109.24,0.0,7.94,47.3,4.76
382,2017-02-12,Dallas/Ft. Worth,1.35,9431.22,235.18,0.0,6468.83,114.72,0.0,7.94,47.3,4.76
383,2017-02-05,Columbus,0.98,688.17,2992.09,0.0,1755.71,4946.61,0.0,7.94,47.3,4.76
384,2017-02-26,Columbus,0.66,658.91,3386.42,0.0,1483.15,14244.32,0.0,7.94,47.3,4.76
385,2017-02-19,Columbus,0.74,682.11,3152.62,0.0,1933.01,11750.11,0.0,7.94,47.3,4.76
386,2017-02-12,Columbus,1.0,750.39,2489.67,0.0,1835.85,5777.59,0.0,7.94,47.3,4.76
387,2017-02-05,Cincinnati/Dayton,0.57,198.33,4655.41,0.0,458.06,19756.22,0.0,7.94,47.3,4.76
388,2017-02-26,Cincinnati/Dayton,0.49,252.79,4472.68,0.0,600.0,38698.56,0.0,7.94,47.3,4.76
389,2017-02-19,Cincinnati/Dayton,0.51,225.44,5734.39,0.0,473.98,35554.05,0.0,7.94,47.3,4.76
390,2017-02-12,Cincinnati/Dayton,0.64,287.17,6528.34,0.0,487.26,19403.71,0.0,7.94,47.3,4.76
391,2017-02-05,Chicago,1.49,82.09,39288.55,0.0,3068.47,0.0,0.0,7.94,47.3,4.76
392,2017-02-26,Chicago,1.69,799.29,37768.66,0.0,8029.77,4.44,0.0,7.94,47.3,4.76
393,2017-02-19,Chicago,1.6,324.96,28155.69,0.0,8165.05,0.0,0.0,7.94,47.3,4.76
394,2017-02-12,Chicago,1.53,49.0,32792.61,0.0,3028.88,0.0,0.0,7.94,47.3,4.76
395,2017-02-05,Charlotte,1.62,140.61,3540.95,461.31,4075.6,254.99,0.0,7.94,47.3,4.76
396,2017-02-26,Charlotte,1.7,220.32,3918.45,541.98,3466.92,352.7,0.0,7.94,47.3,4.76
397,2017-02-19,Charlotte,1.67,299.88,4076.97,598.59,4295.31,147.8,0.0,7.94,47.3,4.76
398,2017-02-12,Charlotte,1.63,148.37,4040.19,418.86,4319.92,162.32,0.0,7.94,47.3,4.76
399,2017-02-05,Buffalo/Rochester,1.81,6.11,258.24,0.0,3200.6,2285.44,0.0,7.94,47.3,4.76
400,2017-02-26,Buffalo/Rochester,1.93,4.86,606.04,0.0,966.18,522.59,0.0,7.94,47.3,4.76
401,2017-02-19,Buffalo/Rochester,1.98,0.0,1112.32,0.0,1261.01,2459.61,0.0,7.94,47.3,4.76
402,2017-02-12,Buffalo/Rochester,1.81,0.0,369.57,0.0,1950.9,1274.12,0.0,7.94,47.3,4.76
403,2017-02-05,Boston,1.63,7.16,2644.02,38.21,16906.1,2653.6,0.0,7.94,47.3,4.76
404,2017-02-26,Boston,2.01,13.18,1274.78,0.0,12821.72,462.68,0.0,7.94,47.3,4.76
405,2017-02-19,Boston,2.06,13.98,1014.64,0.0,12903.42,2245.0,0.0,7.94,47.3,4.76
406,2017-02-12,Boston,1.95,13.45,1111.3,13.52,15419.88,1169.21,0.0,7.94,47.3,4.76
407,2017-02-05,Boise,0.95,20.03,321.73,0.0,679.58,2122.62,0.0,7.94,47.3,4.76
408,2017-02-26,Boise,1.15,21.41,393.39,0.0,659.44,1875.25,0.0,7.94,47.3,4.76
409,2017-02-19,Boise,1.65,11.28,403.6,0.0,1166.92,522.25,0.0,7.94,47.3,4.76
410,2017-02-12,Boise,1.58,20.27,426.9,0.0,1244.86,683.87,0.0,7.94,47.3,4.76
411,2017-02-05,Baltimore/Washington,1.85,1373.51,6610.53,202.88,9782.06,5.53,0.0,7.94,47.3,4.76
412,2017-02-26,Baltimore/Washington,1.93,1273.89,7291.17,302.05,7897.78,8.25,0.0,7.94,47.3,4.76
413,2017-02-19,Baltimore/Washington,1.81,1775.21,10428.06,261.83,9074.7,83.81,0.0,7.94,47.3,4.76
414,2017-02-12,Baltimore/Washington,1.85,1309.1,7233.7,244.98,9707.07,101.56,0.0,7.94,47.3,4.76
415,2017-02-05,Atlanta,1.28,1418.26,4208.97,0.0,35.71,4022.21,0.0,7.94,47.3,4.76
416,2017-02-26,Atlanta,0.64,1111.31,3495.28,0.0,150.0,19566.18,0.0,7.94,47.3,4.76
417,2017-02-19,Atlanta,1.06,1388.4,3401.6,0.0,85.62,6991.09,0.0,7.94,47.3,4.76
418,2017-02-12,Atlanta,1.07,1085.35,4061.87,0.0,200.31,5725.22,0.0,7.94,47.3,4.76
419,2017-02-05,Albany,1.72,26.75,223.33,0.0,1503.27,0.0,0.0,7.94,47.3,4.76
420,2017-02-26,Albany,1.71,508.31,240.1,0.0,1437.55,0.0,0.0,7.94,47.3,4.76
421,2017-02-19,Albany,1.67,1049.5,141.41,0.0,1332.65,0.0,0.0,7.94,47.3,4.76
422,2017-02-12,Albany,1.78,119.52,170.57,0.0,1516.31,0.0,0.0,7.94,47.3,4.76
423,2017-03-05,West Tex/New Mexico,1.23,2292.42,4876.69,52.82,17114.89,632.48,0.0,2.45,53.4,-0.45
424,2017-03-26,West Tex/New Mexico,1.11,3041.33,3451.21,66.76,25191.62,322.51,0.0,2.45,53.4,-0.45
425,2017-03-19,West Tex/New Mexico,1.11,4255.75,3855.69,11.67,13278.06,5366.46,0.0,2.45,53.4,-0.45
426,2017-03-12,West Tex/New Mexico,1.15,3289.27,3877.22,26.38,17880.59,1449.03,0.0,2.45,53.4,-0.45
427,2017-03-05,Tampa,2.61,1712.14,127.26,0.0,1367.78,498.28,0.0,2.45,53.4,-0.45
428,2017-03-26,Tampa,1.52,1009.21,102.57,0.0,5803.6,1338.42,0.0,2.45,53.4,-0.45
429,2017-03-19,Tampa,1.97,985.66,41.8,0.0,1333.33,1621.39,0.0,2.45,53.4,-0.45
430,2017-03-12,Tampa,2.56,1233.55,97.2,0.0,853.33,671.97,0.0,2.45,53.4,-0.45
431,2017-03-05,Syracuse,1.84,0.0,380.92,0.0,887.72,549.2,0.0,2.45,53.4,-0.45
432,2017-03-26,Syracuse,2.12,0.0,137.6,0.0,753.67,1722.88,0.0,2.45,53.4,-0.45
433,2017-03-19,Syracuse,2.04,0.0,111.78,0.0,917.98,1431.2,0.0,2.45,53.4,-0.45
434,2017-03-12,Syracuse,2.05,0.0,128.22,0.0,711.49,1224.95,0.0,2.45,53.4,-0.45
435,2017-03-05,St. Louis,1.23,1233.15,462.58,0.0,382.99,6071.69,0.0,2.45,53.4,-0.45
436,2017-03-26,St. Louis,1.24,1579.74,513.18,0.0,903.33,8296.36,0.0,2.45,53.4,-0.45
437,2017-03-19,St. Louis,1.19,1187.88,489.0,0.0,1218.56,7525.32,0.0,2.45,53.4,-0.45
438,2017-03-12,St. Louis,1.16,840.11,599.7,0.0,1055.56,8054.71,0.0,2.45,53.4,-0.45
439,2017-03-05,Spokane,1.38,116.07,1156.47,13.72,23.33,2479.67,0.0,2.45,53.4,-0.45
440,2017-03-26,Spokane,1.02,347.42,1704.92,0.0,23.33,6272.83,0.0,2.45,53.4,-0.45
441,2017-03-19,Spokane,1.91,240.74,1487.07,0.0,23.33,1568.26,0.0,2.45,53.4,-0.45
442,2017-03-12,Spokane,1.19,169.93,1599.48,11.68,30.0,3209.82,0.0,2.45,53.4,-0.45
443,2017-03-05,South Central,0.99,35367.23,5175.81,5.91,95379.07,19083.1,0.0,2.45,53.4,-0.45
444,2017-03-26,South Central,1.03,46746.72,5189.22,0.0,135199.37,10763.92,0.0,2.45,53.4,-0.45
445,2017-03-19,South Central,1.03,38297.69,4561.04,0.0,110594.93,7146.4,0.0,2.45,53.4,-0.45
446,2017-03-12,South Central,1.04,42098.81,4983.58,0.0,80700.79,40453.78,0.0,2.45,53.4,-0.45
447,2017-03-05,South Carolina,0.99,796.72,3353.02,211.52,4300.38,8551.28,0.0,2.45,53.4,-0.45
448,2017-03-26,South Carolina,1.7,709.1,4844.72,260.45,220.04,1777.72,0.0,2.45,53.4,-0.45
449,2017-03-19,South Carolina,1.34,483.39,4025.31,205.2,169.08,3886.07,0.0,2.45,53.4,-0.45
450,2017-03-12,South Carolina,1.38,758.63,3866.61,203.16,3672.71,3050.35,0.0,2.45,53.4,-0.45
451,2017-03-05,Seattle,0.99,959.06,14930.47,15.44,601.07,51572.89,0.0,2.45,53.4,-0.45
452,2017-03-26,Seattle,0.7,1221.44,13622.19,6.8,456.23,102073.08,0.0,2.45,53.4,-0.45
453,2017-03-19,Seattle,1.52,1575.36,14762.91,4.06,787.25,28507.91,0.0,2.45,53.4,-0.45
454,2017-03-12,Seattle,1.18,1547.48,19478.68,16.82,1126.13,42936.89,0.0,2.45,53.4,-0.45
455,2017-03-05,San Francisco,2.92,8013.98,10054.06,0.0,3150.11,0.0,0.0,2.45,53.4,-0.45
456,2017-03-26,San Francisco,2.83,7369.03,9827.33,0.0,2974.29,0.0,0.0,2.45,53.4,-0.45
457,2017-03-19,San Francisco,2.88,6332.48,9140.83,11.7,3202.21,0.0,0.0,2.45,53.4,-0.45
458,2017-03-12,San Francisco,2.9,6727.84,7914.27,0.0,3043.99,0.0,0.0,2.45,53.4,-0.45
459,2017-03-05,San Diego,1.42,1137.22,8737.49,0.0,736.02,10005.31,0.0,2.45,53.4,-0.45
460,2017-03-26,San Diego,2.06,2883.71,10030.37,0.0,686.67,787.3,0.0,2.45,53.4,-0.45
461,2017-03-19,San Diego,1.59,927.81,13605.83,4.94,1083.05,6548.21,0.0,2.45,53.4,-0.45
462,2017-03-12,San Diego,1.72,991.9,9806.6,4.96,2359.56,4063.12,0.0,2.45,53.4,-0.45
463,2017-03-05,Sacramento,2.5,1736.82,3853.83,0.0,466.03,0.0,0.0,2.45,53.4,-0.45
464,2017-03-26,Sacramento,2.44,2084.95,3599.7,0.0,824.56,0.0,0.0,2.45,53.4,-0.45
465,2017-03-19,Sacramento,2.46,1795.34,3449.75,0.0,726.04,0.0,0.0,2.45,53.4,-0.45
466,2017-03-12,Sacramento,2.36,1643.55,3655.76,2.68,720.13,0.0,0.0,2.45,53.4,-0.45
467,2017-03-05,Roanoke,0.7,337.56,2105.48,0.0,2068.61,11275.84,0.0,2.45,53.4,-0.45
468,2017-03-26,Roanoke,0.84,258.31,2811.96,0.0,2142.46,10117.27,0.0,2.45,53.4,-0.45
469,2017-03-19,Roanoke,1.2,222.33,2146.38,0.0,2557.65,3057.6,0.0,2.45,53.4,-0.45
470,2017-03-12,Roanoke,1.13,297.8,2537.83,0.0,2334.33,3797.16,0.0,2.45,53.4,-0.45
471,2017-03-05,Richmond/Norfolk,1.06,635.96,3287.69,201.39,4416.23,5956.43,0.0,2.45,53.4,-0.45
472,2017-03-26,Richmond/Norfolk,1.06,674.2,4196.02,197.7,3345.01,6894.09,0.0,2.45,53.4,-0.45
473,2017-03-19,Richmond/Norfolk,1.55,757.42,3820.16,217.31,5310.39,1508.07,0.0,2.45,53.4,-0.45
474,2017-03-12,Richmond/Norfolk,1.46,599.65,3963.56,189.23,8086.79,1261.52,0.0,2.45,53.4,-0.45
475,2017-03-05,Raleigh/Greensboro,1.54,310.11,3737.67,220.26,1772.87,1603.96,0.0,2.45,53.4,-0.45
476,2017-03-26,Raleigh/Greensboro,1.94,236.74,6075.77,440.09,2563.32,1960.98,0.0,2.45,53.4,-0.45
